OrderID,Product,QuantityOrdered,PriceEach,Street,City,ZIP,Month,Hour,OrderDateTime
141464,AA Batteries (4-pack),2,3.84,795 13th St,New York City (NY),10001,Jan,1,2019-01-31T01:03:00Z
141465,Lightning Charging Cable,1,14.95,340 10th St,Atlanta (GA),30301,Jan,11,2019-01-30T11:24:00Z
141466,AAA Batteries (4-pack),2,2.99,269 4th St,Seattle (WA),98101,Jan,16,2019-01-24T16:09:00Z
141467,Bose SoundSport Headphones,1,99.99,154 Jackson St,Boston (MA),02215,Jan,19,2019-01-22T19:48:00Z
141468,Flatscreen TV,1,300,268 8th St,Austin (TX),73301,Jan,15,2019-01-07T15:21:00Z
141469,Flatscreen TV,1,300,163 8th St,San Francisco (CA),94016,Jan,7,2019-01-02T07:44:00Z
141470,AAA Batteries (4-pack),1,2.99,571 Jefferson St,Boston (MA),02215,Jan,17,2019-01-09T17:29:00Z
141471,Apple Airpods Headphones,1,150,81 11th St,Los Angeles (CA),90001,Jan,14,2019-01-17T14:21:00Z
141472,iPhone,1,700,853 9th St,San Francisco (CA),94016,Jan,7,2019-01-27T07:05:00Z
141473,iPhone,1,700,768 Maple St,San Francisco (CA),94016,Jan,16,2019-01-11T16:48:00Z
141474,Apple Airpods Headphones,1,150,580 Johnson St,Boston (MA),02215,Jan,22,2019-01-17T22:58:00Z
141475,Lightning Charging Cable,1,14.95,548 10th St,Boston (MA),02215,Jan,8,2019-01-07T08:41:00Z
141476,iPhone,1,700,295 Hickory St,New York City (NY),10001,Jan,15,2019-01-06T15:38:00Z
141477,AA Batteries (4-pack),1,3.84,371 South St,San Francisco (CA),94016,Jan,9,2019-01-20T09:24:00Z
141478,Google Phone,1,600,303 North St,Atlanta (GA),30301,Jan,13,2019-01-26T13:32:00Z
141478,Apple Airpods Headphones,1,150,303 North St,Atlanta (GA),30301,Jan,13,2019-01-26T13:32:00Z
141479,Bose SoundSport Headphones,1,99.99,613 Main St,Atlanta (GA),30301,Jan,19,2019-01-12T19:24:00Z
141480,AA Batteries (4-pack),2,3.84,451 River St,Portland (OR),97035,Jan,12,2019-01-20T12:32:00Z
141481,AA Batteries (4-pack),1,3.84,118 Church St,New York City (NY),10001,Jan,22,2019-01-26T22:19:00Z
141482,USB-C Charging Cable,1,11.95,333 7th St,Portland (OR),97035,Jan,13,2019-01-28T13:10:00Z
141483,Flatscreen TV,1,300,216 Willow St,Austin (TX),73301,Jan,15,2019-01-21T15:57:00Z
141484,USB-C Charging Cable,1,11.95,127 Madison St,Los Angeles (CA),90001,Jan,21,2019-01-29T21:06:00Z
141485,27in 4K Gaming Monitor,1,389.99,566 Park St,New York City (NY),10001,Jan,21,2019-01-07T21:06:00Z
141486,USB-C Charging Cable,1,11.95,940 West St,Los Angeles (CA),90001,Jan,13,2019-01-14T13:29:00Z
141487,Bose SoundSport Headphones,1,99.99,831 Sunset St,San Francisco (CA),94016,Jan,18,2019-01-19T18:28:00Z
141488,Bose SoundSport Headphones,1,99.99,133 1st St,Los Angeles (CA),90001,Jan,14,2019-01-13T14:33:00Z
141489,AAA Batteries (4-pack),2,2.99,941 Lincoln St,Los Angeles (CA),90001,Jan,11,2019-01-04T11:21:00Z
141490,27in FHD Monitor,1,149.99,201 Center St,New York City (NY),10001,Jan,9,2019-01-24T09:54:00Z
141491,Bose SoundSport Headphones,1,99.99,529 Park St,Portland (OR),97035,Jan,11,2019-01-25T11:10:00Z
141492,20in Monitor,1,109.99,331 Chestnut St,Dallas (TX),75001,Jan,9,2019-01-18T09:23:00Z
141493,34in Ultrawide Monitor,1,379.99,922 2nd St,Los Angeles (CA),90001,Jan,11,2019-01-02T11:26:00Z
141494,AA Batteries (4-pack),2,3.84,237 Forest St,Austin (TX),73301,Jan,0,2019-01-07T00:40:00Z
141495,Macbook Pro Laptop,1,1700,442 South St,Dallas (TX),75001,Jan,18,2019-01-19T18:02:00Z
141496,Wired Headphones,1,11.99,310 8th St,Los Angeles (CA),90001,Jan,16,2019-01-31T16:21:00Z
141497,Wired Headphones,1,11.99,139 Church St,Atlanta (GA),30301,Jan,18,2019-01-29T18:07:00Z
141498,AA Batteries (4-pack),1,3.84,337 North St,Austin (TX),73301,Jan,7,2019-01-08T07:31:00Z
141499,Google Phone,1,600,90 1st St,San Francisco (CA),94016,Jan,15,2019-01-19T15:17:00Z
141500,Google Phone,1,600,235 Walnut St,New York City (NY),10001,Jan,11,2019-01-12T11:56:00Z
141501,AA Batteries (4-pack),1,3.84,738 Dogwood St,Los Angeles (CA),90001,Jan,12,2019-01-25T12:38:00Z
141502,AA Batteries (4-pack),2,3.84,920 Center St,San Francisco (CA),94016,Jan,20,2019-01-08T20:07:00Z
141503,27in 4K Gaming Monitor,1,389.99,304 Park St,Dallas (TX),75001,Jan,19,2019-01-03T19:54:00Z
141504,iPhone,1,700,855 11th St,Seattle (WA),98101,Jan,13,2019-01-13T13:37:00Z
141505,27in 4K Gaming Monitor,1,389.99,33 Dogwood St,New York City (NY),10001,Jan,6,2019-01-05T06:59:00Z
141506,Google Phone,1,600,463 10th St,Atlanta (GA),30301,Jan,19,2019-01-24T19:03:00Z
141507,Apple Airpods Headphones,1,150,961 1st St,Los Angeles (CA),90001,Jan,20,2019-01-19T20:07:00Z
141508,USB-C Charging Cable,1,11.95,190 South St,Austin (TX),73301,Jan,19,2019-01-18T19:11:00Z
141509,Lightning Charging Cable,1,14.95,195 Chestnut St,San Francisco (CA),94016,Jan,11,2019-01-16T11:11:00Z
141510,Wired Headphones,2,11.99,610 South St,Los Angeles (CA),90001,Jan,14,2019-01-16T14:32:00Z
141511,27in 4K Gaming Monitor,1,389.99,608 13th St,New York City (NY),10001,Jan,16,2019-01-14T16:57:00Z
141512,Lightning Charging Cable,1,14.95,789 4th St,Los Angeles (CA),90001,Jan,20,2019-01-08T20:12:00Z
141513,Apple Airpods Headphones,1,150,795 Hickory St,Atlanta (GA),30301,Jan,22,2019-01-18T22:22:00Z
141514,Google Phone,1,600,947 10th St,Boston (MA),02215,Jan,21,2019-01-27T21:26:00Z
141515,34in Ultrawide Monitor,1,379.99,179 Highland St,Seattle (WA),98101,Jan,16,2019-01-12T16:34:00Z
141516,LG Washing Machine,1,600,382 Main St,Seattle (WA),98101,Jan,19,2019-01-17T19:53:00Z
141517,iPhone,1,700,326 Maple St,Los Angeles (CA),90001,Jan,14,2019-01-13T14:14:00Z
141518,Lightning Charging Cable,1,14.95,991 Adams St,Los Angeles (CA),90001,Jan,11,2019-01-01T11:41:00Z
141519,Lightning Charging Cable,1,14.95,511 Maple St,San Francisco (CA),94016,Jan,17,2019-01-18T17:16:00Z
141520,iPhone,1,700,23 Cherry St,Atlanta (GA),30301,Jan,11,2019-01-15T11:24:00Z
141521,Wired Headphones,1,11.99,724 Hickory St,Los Angeles (CA),90001,Jan,11,2019-01-06T11:19:00Z
141522,27in FHD Monitor,1,149.99,240 Maple St,Dallas (TX),75001,Jan,23,2019-01-02T23:35:00Z
141523,Google Phone,1,600,17 Dogwood St,San Francisco (CA),94016,Jan,13,2019-01-02T13:17:00Z
141524,USB-C Charging Cable,1,11.95,853 Walnut St,Boston (MA),02215,Jan,13,2019-01-11T13:18:00Z
141525,AAA Batteries (4-pack),2,2.99,590 Jackson St,Los Angeles (CA),90001,Jan,4,2019-01-07T04:31:00Z
141526,AA Batteries (4-pack),2,3.84,212 Lincoln St,New York City (NY),10001,Jan,22,2019-01-21T22:12:00Z
141527,Apple Airpods Headphones,1,150,401 Chestnut St,Los Angeles (CA),90001,Jan,18,2019-01-25T18:52:00Z
141528,AAA Batteries (4-pack),3,2.99,57 11th St,Austin (TX),73301,Jan,2,2019-01-11T02:13:00Z
141529,Bose SoundSport Headphones,1,99.99,264 River St,Austin (TX),73301,Jan,12,2019-01-13T12:55:00Z
141530,AAA Batteries (4-pack),1,2.99,324 7th St,Austin (TX),73301,Jan,18,2019-01-19T18:13:00Z
141531,Flatscreen TV,1,300,252 Sunset St,New York City (NY),10001,Jan,18,2019-01-15T18:03:00Z
141532,Lightning Charging Cable,1,14.95,718 Walnut St,San Francisco (CA),94016,Jan,8,2019-01-12T08:44:00Z
141533,34in Ultrawide Monitor,1,379.99,400 Lakeview St,Seattle (WA),98101,Jan,13,2019-01-01T13:34:00Z
141534,Bose SoundSport Headphones,1,99.99,439 Washington St,San Francisco (CA),94016,Jan,10,2019-01-05T10:02:00Z
141535,Wired Headphones,1,11.99,139 Wilson St,Portland (OR),97035,Jan,10,2019-01-03T10:59:00Z
141536,AAA Batteries (4-pack),1,2.99,127 6th St,Portland (OR),97035,Jan,16,2019-01-30T16:35:00Z
141537,Lightning Charging Cable,1,14.95,654 West St,Portland (OR),97035,Jan,9,2019-01-06T09:37:00Z
141538,27in FHD Monitor,1,149.99,765 River St,New York City (NY),10001,Jan,15,2019-01-12T15:38:00Z
141539,27in FHD Monitor,1,149.99,167 West St,San Francisco (CA),94016,Jan,15,2019-01-16T15:22:00Z
141540,Apple Airpods Headphones,1,150,703 Maple St,Los Angeles (CA),90001,Jan,14,2019-01-10T14:07:00Z
141541,AAA Batteries (4-pack),1,2.99,296 Lakeview St,Boston (MA),02215,Jan,22,2019-01-27T22:39:00Z
141542,AA Batteries (4-pack),1,3.84,431 Dogwood St,San Francisco (CA),94016,Jan,18,2019-01-20T18:33:00Z
141543,Lightning Charging Cable,1,14.95,684 5th St,Atlanta (GA),30301,Jan,10,2019-01-25T10:48:00Z
141544,Lightning Charging Cable,1,14.95,905 Ridge St,San Francisco (CA),94016,Jan,18,2019-01-03T18:32:00Z
141545,Google Phone,1,600,988 Adams St,Dallas (TX),75001,Jan,20,2019-01-16T20:17:00Z
141546,20in Monitor,1,109.99,390 Ridge St,Atlanta (GA),30301,Jan,2,2019-01-22T02:39:00Z
141547,USB-C Charging Cable,2,11.95,164 Willow St,San Francisco (CA),94016,Jan,10,2019-01-12T10:26:00Z
141548,Lightning Charging Cable,1,14.95,964 Forest St,Los Angeles (CA),90001,Jan,23,2019-01-11T23:00:00Z
141549,27in FHD Monitor,1,149.99,240 Cherry St,Atlanta (GA),30301,Jan,10,2019-01-15T10:53:00Z
141550,iPhone,1,700,399 Church St,Boston (MA),02215,Jan,10,2019-01-31T10:58:00Z
141550,Apple Airpods Headphones,2,150,399 Church St,Boston (MA),02215,Jan,10,2019-01-31T10:58:00Z
141550,Wired Headphones,1,11.99,399 Church St,Boston (MA),02215,Jan,10,2019-01-31T10:58:00Z
141551,Lightning Charging Cable,2,14.95,88 7th St,Los Angeles (CA),90001,Jan,16,2019-01-19T16:39:00Z
141552,Bose SoundSport Headphones,1,99.99,533 Jackson St,New York City (NY),10001,Jan,10,2019-01-10T10:40:00Z
141553,Bose SoundSport Headphones,1,99.99,16 Forest St,San Francisco (CA),94016,Jan,0,2019-01-27T00:07:00Z
141554,USB-C Charging Cable,1,11.95,498 Dogwood St,Austin (TX),73301,Jan,12,2019-01-04T12:57:00Z
141555,AAA Batteries (4-pack),3,2.99,47 Pine St,Dallas (TX),75001,Jan,10,2019-01-15T10:18:00Z
141556,USB-C Charging Cable,1,11.95,164 Lincoln St,New York City (NY),10001,Jan,10,2019-01-29T10:07:00Z
141557,Lightning Charging Cable,1,14.95,406 8th St,San Francisco (CA),94016,Jan,22,2019-01-23T22:54:00Z
141558,27in 4K Gaming Monitor,1,389.99,345 Chestnut St,Dallas (TX),75001,Jan,12,2019-01-01T12:14:00Z
141559,Wired Headphones,1,11.99,932 River St,Boston (MA),02215,Jan,22,2019-01-26T22:08:00Z
141560,34in Ultrawide Monitor,1,379.99,559 Adams St,Seattle (WA),98101,Jan,13,2019-01-09T13:34:00Z
141561,Wired Headphones,1,11.99,897 River St,San Francisco (CA),94016,Jan,17,2019-01-09T17:19:00Z
141562,Bose SoundSport Headphones,1,99.99,334 12th St,Los Angeles (CA),90001,Jan,12,2019-01-29T12:47:00Z
141563,USB-C Charging Cable,1,11.95,98 13th St,San Francisco (CA),94016,Jan,15,2019-01-15T15:52:00Z
141564,Apple Airpods Headphones,1,150,780 Walnut St,New York City (NY),10001,Jan,11,2019-01-29T11:03:00Z
141565,Wired Headphones,1,11.99,884 11th St,San Francisco (CA),94016,Jan,6,2019-01-13T06:05:00Z
141566,27in FHD Monitor,1,149.99,693 Wilson St,San Francisco (CA),94016,Jan,18,2019-01-13T18:41:00Z
141567,Lightning Charging Cable,1,14.95,55 Highland St,Los Angeles (CA),90001,Jan,20,2019-01-09T20:37:00Z
141568,ThinkPad Laptop,1,999.99,158 9th St,San Francisco (CA),94016,Jan,20,2019-01-26T20:30:00Z
141569,Macbook Pro Laptop,1,1700,235 Ridge St,Los Angeles (CA),90001,Jan,11,2019-01-11T11:15:00Z
141570,USB-C Charging Cable,1,11.95,112 13th St,Dallas (TX),75001,Jan,16,2019-01-11T16:49:00Z
141571,Lightning Charging Cable,1,14.95,809 Dogwood St,San Francisco (CA),94016,Jan,23,2019-01-21T23:01:00Z
141572,AAA Batteries (4-pack),1,2.99,187 Dogwood St,Austin (TX),73301,Jan,23,2019-01-13T23:51:00Z
141573,Lightning Charging Cable,1,14.95,850 2nd St,Atlanta (GA),30301,Jan,17,2019-01-04T17:39:00Z
141574,Lightning Charging Cable,1,14.95,989 Jefferson St,Los Angeles (CA),90001,Jan,16,2019-01-19T16:56:00Z
141575,USB-C Charging Cable,1,11.95,787 Highland St,Seattle (WA),98101,Jan,10,2019-01-07T10:42:00Z
141576,Apple Airpods Headphones,1,150,908 Lincoln St,Atlanta (GA),30301,Jan,20,2019-01-05T20:21:00Z
141577,Flatscreen TV,1,300,662 Lincoln St,Seattle (WA),98101,Jan,20,2019-01-30T20:19:00Z
141578,Bose SoundSport Headphones,1,99.99,61 Sunset St,Portland (OR),97035,Jan,5,2019-01-24T05:51:00Z
141579,Lightning Charging Cable,1,14.95,871 Willow St,Los Angeles (CA),90001,Jan,16,2019-01-23T16:11:00Z
141580,AA Batteries (4-pack),1,3.84,295 Chestnut St,Boston (MA),02215,Jan,11,2019-01-28T11:02:00Z
141581,Apple Airpods Headphones,1,150,64 Elm St,San Francisco (CA),94016,Jan,20,2019-01-28T20:50:00Z
141582,iPhone,1,700,416 9th St,San Francisco (CA),94016,Jan,1,2019-01-15T01:45:00Z
141583,USB-C Charging Cable,1,11.95,717 Cedar St,Dallas (TX),75001,Jan,12,2019-01-30T12:48:00Z
141584,Macbook Pro Laptop,1,1700,395 Lake St,New York City (NY),10001,Jan,16,2019-01-14T16:51:00Z
141585,AA Batteries (4-pack),2,3.84,406 Highland St,San Francisco (CA),94016,Jan,10,2019-01-11T10:04:00Z
141586,Lightning Charging Cable,1,14.95,411 Jackson St,San Francisco (CA),94016,Jan,20,2019-01-26T20:16:00Z
141587,USB-C Charging Cable,1,11.95,504 14th St,Dallas (TX),75001,Jan,15,2019-01-29T15:14:00Z
141587,Apple Airpods Headphones,1,150,504 14th St,Dallas (TX),75001,Jan,15,2019-01-29T15:14:00Z
141588,AA Batteries (4-pack),1,3.84,582 Madison St,Dallas (TX),75001,Jan,1,2019-01-03T01:43:00Z
141589,Wired Headphones,1,11.99,118 12th St,Seattle (WA),98101,Jan,13,2019-01-10T13:56:00Z
141590,Bose SoundSport Headphones,1,99.99,350 5th St,Boston (MA),02215,Jan,16,2019-01-05T16:40:00Z
141591,ThinkPad Laptop,1,999.99,503 Maple St,Seattle (WA),98101,Jan,23,2019-01-27T23:59:00Z
141592,AA Batteries (4-pack),2,3.84,644 13th St,San Francisco (CA),94016,Jan,11,2019-01-05T11:30:00Z
141593,Bose SoundSport Headphones,1,99.99,406 Washington St,Los Angeles (CA),90001,Jan,14,2019-01-09T14:26:00Z
141594,AAA Batteries (4-pack),1,2.99,821 14th St,Atlanta (GA),30301,Jan,12,2019-01-30T12:09:00Z
141595,ThinkPad Laptop,1,999.99,146 2nd St,Boston (MA),02215,Jan,14,2019-01-27T14:36:00Z
141596,Lightning Charging Cable,1,14.95,582 Jackson St,Boston (MA),02215,Jan,17,2019-01-01T17:30:00Z
141597,AAA Batteries (4-pack),2,2.99,919 Elm St,San Francisco (CA),94016,Jan,12,2019-01-28T12:38:00Z
141598,20in Monitor,1,109.99,164 Pine St,Seattle (WA),98101,Jan,13,2019-01-12T13:28:00Z
141599,AAA Batteries (4-pack),1,2.99,814 Sunset St,Portland (OR),97035,Jan,11,2019-01-17T11:59:00Z
141600,AAA Batteries (4-pack),2,2.99,445 Lake St,San Francisco (CA),94016,Jan,9,2019-01-27T09:08:00Z
141601,Lightning Charging Cable,1,14.95,745 2nd St,Atlanta (GA),30301,Jan,19,2019-01-07T19:45:00Z
141602,27in FHD Monitor,1,149.99,170 6th St,Atlanta (GA),30301,Jan,20,2019-01-13T20:17:00Z
141603,Wired Headphones,1,11.99,214 14th St,Seattle (WA),98101,Jan,10,2019-01-24T10:54:00Z
141604,27in FHD Monitor,1,149.99,135 Washington St,San Francisco (CA),94016,Jan,23,2019-01-01T23:58:00Z
141605,Wired Headphones,1,11.99,189 Maple St,San Francisco (CA),94016,Jan,19,2019-01-10T19:52:00Z
141606,Lightning Charging Cable,1,14.95,449 Maple St,Austin (TX),73301,Jan,1,2019-01-02T01:26:00Z
141607,AA Batteries (4-pack),2,3.84,861 Cedar St,Dallas (TX),75001,Jan,20,2019-01-27T20:18:00Z
141608,Lightning Charging Cable,1,14.95,852 Cherry St,San Francisco (CA),94016,Jan,17,2019-01-14T17:47:00Z
141609,Apple Airpods Headphones,1,150,287 Chestnut St,San Francisco (CA),94016,Jan,14,2019-01-04T14:05:00Z
141610,Lightning Charging Cable,1,14.95,846 Cherry St,San Francisco (CA),94016,Jan,16,2019-01-29T16:55:00Z
141611,Apple Airpods Headphones,1,150,877 Lincoln St,Atlanta (GA),30301,Jan,18,2019-01-27T18:29:00Z
141612,Apple Airpods Headphones,1,150,892 12th St,Los Angeles (CA),90001,Jan,10,2019-01-24T10:33:00Z
141613,AAA Batteries (4-pack),1,2.99,644 Pine St,Atlanta (GA),30301,Jan,10,2019-01-01T10:21:00Z
141614,AA Batteries (4-pack),1,3.84,821 Spruce St,San Francisco (CA),94016,Jan,13,2019-01-09T13:03:00Z
141615,Wired Headphones,1,11.99,944 Chestnut St,Los Angeles (CA),90001,Jan,18,2019-01-24T18:39:00Z
141616,AA Batteries (4-pack),1,3.84,440 Elm St,Boston (MA),02215,Jan,0,2019-01-24T00:56:00Z
141617,Wired Headphones,1,11.99,84 Hickory St,Los Angeles (CA),90001,Jan,2,2019-01-26T02:00:00Z
141618,Bose SoundSport Headphones,1,99.99,573 Lake St,Dallas (TX),75001,Jan,11,2019-01-09T11:07:00Z
141619,27in FHD Monitor,1,149.99,108 River St,San Francisco (CA),94016,Jan,20,2019-01-12T20:15:00Z
141620,AAA Batteries (4-pack),3,2.99,211 Meadow St,New York City (NY),10001,Jan,10,2019-01-09T10:56:00Z
141621,AAA Batteries (4-pack),1,2.99,917 Spruce St,Atlanta (GA),30301,Jan,9,2019-01-12T09:49:00Z
141622,USB-C Charging Cable,1,11.95,171 Ridge St,Portland (OR),97035,Jan,12,2019-01-27T12:46:00Z
141623,Google Phone,1,600,770 Center St,San Francisco (CA),94016,Jan,14,2019-01-06T14:21:00Z
141624,USB-C Charging Cable,1,11.95,76 8th St,San Francisco (CA),94016,Jan,21,2019-01-18T21:07:00Z
141625,AAA Batteries (4-pack),4,2.99,476 8th St,Boston (MA),02215,Jan,8,2019-01-29T08:48:00Z
141626,Apple Airpods Headphones,1,150,97 Highland St,Los Angeles (CA),90001,Jan,8,2019-01-24T08:19:00Z
141627,Flatscreen TV,1,300,374 Meadow St,Austin (TX),73301,Jan,10,2019-01-16T10:02:00Z
141628,AA Batteries (4-pack),1,3.84,427 Lakeview St,Los Angeles (CA),90001,Jan,13,2019-01-20T13:03:00Z
141629,27in FHD Monitor,1,149.99,434 Church St,San Francisco (CA),94016,Jan,12,2019-01-27T12:22:00Z
141630,USB-C Charging Cable,1,11.95,147 5th St,Dallas (TX),75001,Jan,17,2019-01-20T17:28:00Z
141631,Lightning Charging Cable,1,14.95,81 Main St,San Francisco (CA),94016,Jan,7,2019-01-15T07:54:00Z
141632,iPhone,1,700,964 Hill St,Seattle (WA),98101,Jan,5,2019-01-21T05:00:00Z
141633,AA Batteries (4-pack),1,3.84,880 Lakeview St,San Francisco (CA),94016,Jan,20,2019-01-12T20:41:00Z
141634,AAA Batteries (4-pack),1,2.99,414 8th St,Los Angeles (CA),90001,Jan,18,2019-01-20T18:23:00Z
141635,Wired Headphones,1,11.99,31 6th St,New York City (NY),10001,Jan,7,2019-01-13T07:20:00Z
141636,Apple Airpods Headphones,1,150,790 Wilson St,Austin (TX),73301,Jan,10,2019-01-09T10:24:00Z
141637,AA Batteries (4-pack),2,3.84,676 Willow St,New York City (NY),10001,Jan,17,2019-01-04T17:48:00Z
141638,AAA Batteries (4-pack),2,2.99,625 Church St,Austin (TX),73301,Jan,8,2019-01-05T08:07:00Z
141639,ThinkPad Laptop,1,999.99,284 12th St,San Francisco (CA),94016,Jan,16,2019-01-23T16:39:00Z
141640,Macbook Pro Laptop,1,1700,768 Forest St,San Francisco (CA),94016,Jan,1,2019-01-02T01:27:00Z
141641,20in Monitor,1,109.99,368 Forest St,San Francisco (CA),94016,Jan,11,2019-01-30T11:12:00Z
141642,AAA Batteries (4-pack),1,2.99,719 Adams St,New York City (NY),10001,Jan,19,2019-01-04T19:21:00Z
141643,Bose SoundSport Headphones,1,99.99,52 Hill St,Portland (OR),97035,Jan,21,2019-01-29T21:41:00Z
141644,AAA Batteries (4-pack),1,2.99,454 Main St,Seattle (WA),98101,Jan,14,2019-01-01T14:21:00Z
141645,Lightning Charging Cable,1,14.95,98 Forest St,New York City (NY),10001,Jan,15,2019-01-30T15:30:00Z
141645,Wired Headphones,1,11.99,98 Forest St,New York City (NY),10001,Jan,15,2019-01-30T15:30:00Z
141646,Lightning Charging Cable,1,14.95,678 Adams St,Dallas (TX),75001,Jan,20,2019-01-01T20:59:00Z
141647,20in Monitor,1,109.99,434 Sunset St,Atlanta (GA),30301,Jan,14,2019-01-01T14:36:00Z
141648,Google Phone,1,600,657 10th St,Austin (TX),73301,Jan,16,2019-01-03T16:55:00Z
141649,Lightning Charging Cable,1,14.95,916 Maple St,Seattle (WA),98101,Jan,15,2019-01-30T15:16:00Z
141650,AAA Batteries (4-pack),2,2.99,166 South St,San Francisco (CA),94016,Jan,12,2019-01-22T12:28:00Z
141651,AA Batteries (4-pack),1,3.84,449 Main St,Los Angeles (CA),90001,Jan,8,2019-01-24T08:33:00Z
141652,Lightning Charging Cable,1,14.95,576 Pine St,Boston (MA),02215,Jan,21,2019-01-05T21:58:00Z
141653,AA Batteries (4-pack),1,3.84,63 Cherry St,Portland (ME),04101,Jan,23,2019-01-28T23:47:00Z
141654,AA Batteries (4-pack),1,3.84,857 4th St,San Francisco (CA),94016,Jan,14,2019-01-23T14:48:00Z
141655,Wired Headphones,1,11.99,592 Cedar St,Los Angeles (CA),90001,Jan,13,2019-01-16T13:38:00Z
141656,Apple Airpods Headphones,1,150,476 Center St,Atlanta (GA),30301,Jan,10,2019-01-02T10:40:00Z
141657,AAA Batteries (4-pack),1,2.99,990 Park St,Los Angeles (CA),90001,Jan,20,2019-01-13T20:36:00Z
141658,AA Batteries (4-pack),1,3.84,26 Adams St,San Francisco (CA),94016,Jan,23,2019-01-26T23:47:00Z
141659,Macbook Pro Laptop,1,1700,214 Jackson St,San Francisco (CA),94016,Jan,15,2019-01-28T15:52:00Z
141660,USB-C Charging Cable,1,11.95,106 Sunset St,Boston (MA),02215,Jan,13,2019-01-11T13:57:00Z
141661,USB-C Charging Cable,1,11.95,221 14th St,San Francisco (CA),94016,Jan,1,2019-01-05T01:25:00Z
141662,AAA Batteries (4-pack),1,2.99,106 Jefferson St,Boston (MA),02215,Jan,13,2019-01-16T13:06:00Z
141663,iPhone,1,700,738 8th St,San Francisco (CA),94016,Jan,11,2019-01-01T11:01:00Z
141664,Google Phone,1,600,621 Dogwood St,San Francisco (CA),94016,Jan,16,2019-01-08T16:40:00Z
141665,27in 4K Gaming Monitor,1,389.99,499 7th St,Boston (MA),02215,Jan,18,2019-01-23T18:55:00Z
141666,AA Batteries (4-pack),2,3.84,956 Adams St,Boston (MA),02215,Jan,16,2019-01-16T16:22:00Z
141667,Lightning Charging Cable,3,14.95,965 Johnson St,San Francisco (CA),94016,Jan,15,2019-01-23T15:14:00Z
141668,Lightning Charging Cable,1,14.95,124 Jackson St,San Francisco (CA),94016,Jan,14,2019-01-15T14:18:00Z
141669,27in 4K Gaming Monitor,1,389.99,813 Forest St,New York City (NY),10001,Jan,15,2019-01-29T15:43:00Z
141670,iPhone,1,700,166 10th St,Atlanta (GA),30301,Jan,12,2019-01-31T12:52:00Z
141671,AAA Batteries (4-pack),2,2.99,496 4th St,Boston (MA),02215,Jan,12,2019-01-29T12:25:00Z
141672,Wired Headphones,1,11.99,608 North St,Dallas (TX),75001,Jan,23,2019-01-27T23:05:00Z
141673,USB-C Charging Cable,1,11.95,152 1st St,Austin (TX),73301,Jan,19,2019-01-27T19:23:00Z
141674,AAA Batteries (4-pack),1,2.99,477 Highland St,Los Angeles (CA),90001,Jan,6,2019-01-28T06:28:00Z
141675,USB-C Charging Cable,3,11.95,964 Main St,Seattle (WA),98101,Jan,10,2019-01-04T10:09:00Z
141676,Vareebadd Phone,1,400,35 13th St,Portland (OR),97035,Jan,11,2019-01-13T11:41:00Z
141677,27in FHD Monitor,1,149.99,345 Hill St,New York City (NY),10001,Jan,18,2019-01-03T18:50:00Z
141678,Apple Airpods Headphones,1,150,524 Ridge St,Boston (MA),02215,Jan,20,2019-01-08T20:27:00Z
141679,34in Ultrawide Monitor,1,379.99,621 13th St,San Francisco (CA),94016,Jan,19,2019-01-03T19:55:00Z
141680,USB-C Charging Cable,2,11.95,980 Washington St,Portland (OR),97035,Jan,14,2019-01-14T14:03:00Z
141681,AA Batteries (4-pack),1,3.84,543 Forest St,Atlanta (GA),30301,Jan,21,2019-01-03T21:53:00Z
